items,items_img,set_win_rate,set_pick_rate,set_sample_size
126697|蒐集者|公理弧刃|妖夢鬼刀|多明尼克的問候,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3036.webp,100.0,0.02,2
妖夢鬼刀|蒐集者|無盡之刃|多明尼克的問候|嗜血者,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3072.webp,50.0,0.02,2
126697|衝擊火炮|蒐集者|無盡之刃|多明尼克的問候,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp,50.0,0.02,2
126697|蒐集者|無盡之刃|衝擊火炮|3032,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3032.webp,50.0,0.02,2
蒐集者|衝擊火炮|無盡之刃|夜色緣界|水星彎刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3139.webp,50.0,0.02,2
蒐集者|衝擊火炮|無盡之刃|嗜血者|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3814.webp,50.0,0.02,2
126697|公理弧刃|蒐集者|夜色緣界|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3142.webp,50.0,0.02,2
蒐集者|衝擊火炮|多明尼克的問候|無盡之刃|魔提斯深淵,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3156.webp,50.0,0.02,2
蒐集者|衝擊火炮|多明尼克的問候|無盡之刃|中婭沙漏,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3157.webp,0.0,0.02,2
蒐集者|衝擊火炮|致死宣告|無盡之刃|妖夢鬼刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3142.webp,100.0,0.02,2
蒐集者|妖夢鬼刀|衝擊火炮|無盡之刃|致死宣告,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3033.webp,0.0,0.02,2
蒐集者|無盡之刃|衝擊火炮|126697|多明尼克的問候,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3036.webp,0.0,0.02,2
蒐集者|公理弧刃|126697|衝擊火炮|無盡之刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.02,2
蒐集者|巨蛇鋒牙|無盡之刃|衝擊火炮|多明尼克的問候,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp,50.0,0.02,2
公理弧刃|蒐集者|席利妲咒怨|妖夢鬼刀|無盡之刃,https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.02,2
蒐集者|無盡之刃|多明尼克的問候|幻影之舞|3032,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3046.webp|https://cdn5.lolalytics.com/item64/3032.webp,100.0,0.02,2
無盡之刃|衝擊火炮|蒐集者|多明尼克的問候|嗜血者,https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3072.webp,50.0,0.02,2
蒐集者|無盡之刃|衝擊火炮|多明尼克的問候|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/6701.webp,100.0,0.02,2
126697|蒐集者|衝擊火炮|無盡之刃|3032,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3032.webp,100.0,0.02,2
蒐集者|衝擊火炮|多明尼克的問候|無盡之刃|水星彎刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3139.webp,0.0,0.02,2
126697|蒐集者|衝擊火炮|致死宣告|無盡之刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.02,2
126697|公理弧刃|衝擊火炮|無盡之刃|多明尼克的問候,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp,0.0,0.02,2
126697|公理弧刃|蒐集者|無盡之刃|致死宣告,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3033.webp,50.0,0.02,2
蒐集者|無盡之刃|多明尼克的問候|殞落王者之劍|嗜血者,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3072.webp,50.0,0.02,2
衝擊火炮|蒐集者|多明尼克的問候|無盡之刃|嗜血者,https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3072.webp,50.0,0.02,2
蒐集者|公理弧刃|衝擊火炮|無盡之刃|致死宣告,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3033.webp,100.0,0.02,2
無盡之刃|蒐集者|致死宣告|衝擊火炮|嗜血者,https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3072.webp,0.0,0.02,2
蒐集者|無盡之刃|衝擊火炮|魔提斯深淵|水星彎刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3139.webp,50.0,0.02,2
蒐集者|無盡之刃|妖夢鬼刀|多明尼克的問候|衝擊火炮,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3094.webp,100.0,0.02,2
126697|公理弧刃|蒐集者|致死宣告|無盡之刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.02,2
蒐集者|無盡之刃|多明尼克的問候|衝擊火炮|致死宣告,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3033.webp,50.0,0.02,2
無盡之刃|蒐集者|衝擊火炮|多明尼克的問候|魔提斯深淵,https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3156.webp,50.0,0.02,2
126697|蒐集者|席利妲咒怨|機會|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3142.webp,50.0,0.02,2
126697|蒐集者|無盡之刃|多明尼克的問候|3032,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3032.webp,50.0,0.02,2
蒐集者|無盡之刃|多明尼克的問候|嗜血者|公理弧刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/6696.webp,50.0,0.02,2
蒐集者|無盡之刃|衝擊火炮|多明尼克的問候|蘭頓之兆,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3143.webp,50.0,0.02,2
126697|公理弧刃|蒐集者|衝擊火炮|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3814.webp,50.0,0.02,2
妖夢鬼刀|衝擊火炮|無盡之刃|多明尼克的問候|水星彎刀,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3139.webp,50.0,0.02,2
公理弧刃|蒐集者|無盡之刃|衝擊火炮|嗜血者,https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3072.webp,100.0,0.02,2
妖夢鬼刀|蒐集者|衝擊火炮|無盡之刃|嗜血者,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3072.webp,100.0,0.02,2
妖夢鬼刀|衝擊火炮|無盡之刃|多明尼克的問候|不朽盾弓,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/6673.webp,50.0,0.02,2
蒐集者|衝擊火炮|無盡之刃|不朽盾弓|嗜血者,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6673.webp|https://cdn5.lolalytics.com/item64/3072.webp,50.0,0.02,2
蒐集者|126697|多明尼克的問候|無盡之刃|衝擊火炮,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp,50.0,0.02,2
無盡之刃|蒐集者|多明尼克的問候|嗜血者|不朽盾弓,https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/6673.webp,50.0,0.02,2
蒐集者|致死宣告|無盡之刃|幻影之舞|嗜血者,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3046.webp|https://cdn5.lolalytics.com/item64/3072.webp,0.0,0.02,2
蒐集者|公理弧刃|妖夢鬼刀|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,100.0,0.02,2
蒐集者|無盡之刃|衝擊火炮|公理弧刃|致死宣告,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3033.webp,50.0,0.02,2
蒐集者|衝擊火炮|無盡之刃|致死宣告|公理弧刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/6696.webp,100.0,0.02,2
蒐集者|126697|公理弧刃|無盡之刃|多明尼克的問候,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp,50.0,0.02,2
蒐集者|衝擊火炮|無盡之刃|巨蛇鋒牙|嗜血者,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3072.webp,50.0,0.02,2
126697|蒐集者|衝擊火炮|多明尼克的問候|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3814.webp,0.0,0.02,2
蒐集者|衝擊火炮|無盡之刃|妖夢鬼刀|多明尼克的問候,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3036.webp,100.0,0.02,2
蒐集者|妖夢鬼刀|無盡之刃|衝擊火炮|致死宣告,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3033.webp,100.0,0.02,2
蒐集者|無盡之刃|多明尼克的問候|嗜血者|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3814.webp,100.0,0.02,2
蒐集者|妖夢鬼刀|多明尼克的問候|衝擊火炮|無盡之刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.02,2
無盡之刃|蒐集者|衝擊火炮|致死宣告|妖夢鬼刀,https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3142.webp,50.0,0.02,2
3032|無盡之刃|蒐集者|衝擊火炮|嗜血者,https://cdn5.lolalytics.com/item64/3032.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3072.webp,100.0,0.02,2
蒐集者|無盡之刃|巨蛇鋒牙|多明尼克的問候|衝擊火炮,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3094.webp,100.0,0.02,2
蒐集者|無盡之刃|致死宣告|夜色緣界|衝擊火炮,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3094.webp,100.0,0.02,2
蒐集者|無盡之刃|公理弧刃|衝擊火炮|不朽盾弓,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/6673.webp,0.0,0.02,2
126697|公理弧刃|蒐集者|妖夢鬼刀|無盡之刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.02,2
蒐集者|夜色緣界|衝擊火炮|多明尼克的問候|無盡之刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.02,2
126697|公理弧刃|蒐集者|夜色緣界|多明尼克的問候,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3036.webp,50.0,0.02,2
蒐集者|無盡之刃|衝擊火炮|妖夢鬼刀|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6701.webp,50.0,0.02,2
126697|蒐集者|公理弧刃|魔劍正宗|多明尼克的問候,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3036.webp,50.0,0.02,2
蒐集者|衝擊火炮|致死宣告|嗜血者|無盡之刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3031.webp,0.0,0.02,2
蒐集者|衝擊火炮|無盡之刃|多明尼克的問候|中婭沙漏,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3157.webp,50.0,0.02,2
蒐集者|衝擊火炮|致死宣告|無盡之刃|幻影之舞,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3046.webp,0.0,0.02,2
蒐集者|無盡之刃|衝擊火炮|幻影之舞|多明尼克的問候,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3046.webp|https://cdn5.lolalytics.com/item64/3036.webp,50.0,0.02,2
3032|無盡之刃|多明尼克的問候|衝擊火炮|幻影之舞,https://cdn5.lolalytics.com/item64/3032.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3046.webp,0.0,0.02,2
無盡之刃|蒐集者|衝擊火炮|多明尼克的問候|幻影之舞,https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3046.webp,100.0,0.02,2
126697|蒐集者|無盡之刃|魔提斯深淵|衝擊火炮,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3094.webp,0.0,0.02,2
蒐集者|公理弧刃|126697|夜色緣界|妖夢鬼刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3142.webp,50.0,0.02,2
126697|蒐集者|無盡之刃|致死宣告|幻影之舞,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3046.webp,50.0,0.02,2
妖夢鬼刀|蒐集者|衝擊火炮|致死宣告|無盡之刃,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3031.webp,50.0,0.02,2
蒐集者|衝擊火炮|多明尼克的問候|無盡之刃|126697,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/126697.webp,100.0,0.02,2
蒐集者|無盡之刃|多明尼克的問候|衝擊火炮|不朽盾弓,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/6673.webp,100.0,0.02,2
蒐集者|無盡之刃|衝擊火炮|不朽盾弓|妖夢鬼刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/6673.webp|https://cdn5.lolalytics.com/item64/3142.webp,0.0,0.02,2
126697|公理弧刃|蒐集者|多明尼克的問候|魔提斯深淵,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3156.webp,50.0,0.02,2
公理弧刃|蒐集者|無盡之刃|多明尼克的問候|不朽盾弓,https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/6673.webp,0.0,0.02,2
蒐集者|公理弧刃|致死宣告|無盡之刃|衝擊火炮,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3094.webp,0.0,0.02,2
公理弧刃|蒐集者|無盡之刃|致死宣告|衝擊火炮,https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3094.webp,50.0,0.02,2
126697|公理弧刃|蒐集者|多明尼克的問候|衝擊火炮,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3036.webp|https://cdn5.lolalytics.com/item64/3094.webp,100.0,0.02,2
蒐集者|無盡之刃|魔提斯深淵|衝擊火炮|水星彎刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3031.webp|https://cdn5.lolalytics.com/item64/3156.webp|https://cdn5.lolalytics.com/item64/3094.webp|https://cdn5.lolalytics.com/item64/3139.webp,100.0,0.02,2
